image_index,time,peak_memory,net_memory_change,method,n_segments,n_samples,compactness,sigma,model,dataset,run_number
23,0.5149944676086307,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
24,0.5147508336231112,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
25,0.5137876151129603,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
26,0.5170633615925908,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
27,0.5180747313424945,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
28,0.5144821163266897,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
29,0.51440220605582,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
30,0.5159386517480016,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
31,0.5311743747442961,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
32,0.4987393319606781,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
33,0.49348040856420994,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
34,0.4935391331091523,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
35,0.4911723118275404,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
36,0.49412738159298897,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
37,0.49543623719364405,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
38,0.49514621309936047,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
39,0.4939354630187154,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
40,0.4934630012139678,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
41,0.4957239096984267,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
42,0.4944297866895795,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
43,0.492738070897758,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
44,0.5085322838276625,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
45,0.4968643058091402,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
46,0.49244665168225765,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
47,0.49746747594326735,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
48,0.4992213109508157,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
49,0.50429249368608,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
50,0.5040540900081396,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
51,0.5230618994683027,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
52,0.5121583994477987,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
53,0.5140824439004064,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
54,0.5075242109596729,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
55,0.5055470233783126,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
56,0.5070387199521065,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
57,0.5095001067966223,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
58,0.5056478194892406,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
59,0.531693821772933,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
60,0.5145707642659545,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
61,0.5133204218000174,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
62,0.5294228876009583,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
63,0.5124694127589464,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
64,0.5164747713133693,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
65,0.5156121011823416,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
66,0.5154415173456073,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
67,0.5119646806269884,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
68,0.5138375163078308,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
69,0.5334739461541176,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
70,0.519838715903461,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
71,0.5128828259184957,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
72,0.516213346272707,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
73,0.5118795828893781,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
74,0.5134689034894109,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
75,0.515693505294621,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
76,0.5148098543286324,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
77,0.5120975077152252,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
78,0.5158494031056762,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
79,0.5147214643657207,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
80,0.5136051066219807,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
81,0.5141796609386802,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
82,0.5172466123476624,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
83,0.5153387114405632,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
84,0.5182638494297862,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
85,0.5144609725102782,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
86,0.5086287911981344,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
87,0.5102384286001325,137.671875,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
88,0.5283302627503872,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
89,0.5079387240111828,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
90,0.5048181423917413,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
91,0.517143034376204,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
92,0.5046137971803546,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
93,0.5064740721136332,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
94,0.5083536840975285,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
95,0.5086007285863161,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
96,0.504279563203454,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
97,0.5062825325876474,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
98,0.5181583790108562,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
99,0.5050191171467304,137.720703125,0.19140625,LIME2,100,100,10.0,1.0,resnet50,ImageNet,1
