image_index,time,peak_memory,net_memory_change,method,n_segments,n_samples,compactness,sigma,model,dataset,run_number
20,0.503660136833787,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
21,0.5057882824912667,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
22,0.5199472801759839,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
23,0.4992836248129606,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
24,0.5006193816661835,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
25,0.49994229804724455,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
26,0.49920105561614037,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
27,0.5064079314470291,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
28,0.5063183391466737,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
29,0.49975683353841305,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
30,0.5021525202319026,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
31,0.5021994737908244,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
32,0.5022897152230144,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
33,0.4995916234329343,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
34,0.5024108653888106,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
35,0.5035080146044493,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
36,0.5019294340163469,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
37,0.5080327354371548,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
38,0.5016629863530397,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
39,0.5013950802385807,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
40,0.5038488488644361,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
41,0.5245469966903329,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
42,0.5060103666037321,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
43,0.5048610223457217,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
44,0.4997133342549205,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
45,0.5023393267765641,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
46,0.5052965609356761,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
47,0.506164257414639,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
48,0.5028043165802956,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
49,0.5052726976573467,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
50,0.5039166659116745,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
51,0.5116655053570867,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
52,0.5026636347174644,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
53,0.5034243734553456,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
54,0.500813321210444,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
55,0.507879157550633,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
56,0.5039805686101317,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
57,0.5037104450166225,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
58,0.5000137658789754,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
59,0.5017760274931788,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
60,0.5120776556432247,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
61,0.5021798899397254,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
62,0.49315349385142326,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
63,0.49569382704794407,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
64,0.4938129857182503,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
65,0.4982750881463289,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
66,0.49031673185527325,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
67,0.4980905558913946,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
68,0.48732699640095234,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
69,0.4946737037971616,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
70,0.49065394047647715,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
71,0.4914256213232875,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
72,0.5183501746505499,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
73,0.4950043857097626,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
74,0.5029686754569411,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
75,0.5007005203515291,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
76,0.4939941968768835,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
77,0.49319459218531847,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
78,0.49189773481339216,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
79,0.4908947693184018,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
80,0.5077660400420427,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
81,0.49144425243139267,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
82,0.513852447271347,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
83,0.509799468331039,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
84,0.5088914977386594,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
85,0.5109414467588067,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
86,0.513613554649055,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
87,0.5016298443078995,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
88,0.5030762823298573,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
89,0.5063707418739796,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
90,0.5007052849978209,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
91,0.49879773799329996,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
92,0.5149599006399512,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
93,0.5029631406068802,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
94,0.5129564478993416,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
95,0.5075949784368277,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
96,0.5032486394047737,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
97,0.5011977208778262,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
98,0.5042443703860044,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
99,0.5226095551624894,137.671875,0.19140625,LIME2,50,100,30.0,1.0,resnet50,ImageNet,1
