image_index,time,peak_memory,net_memory_change,method,n_segments,n_samples,compactness,sigma,model,dataset,run_number
76,0.5136810196563601,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
77,0.5151281477883458,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
78,0.5199475772678852,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
79,0.5211521172896028,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
80,0.5539272800087929,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
81,0.5235110372304916,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
82,0.5125692253932357,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
83,0.522256264463067,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
84,0.5121122216805816,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
85,0.5116366101428866,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
86,0.526927025988698,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
87,0.522833963856101,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
88,0.514063585549593,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
89,0.5100474432110786,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
90,0.5110923424363136,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
91,0.5120333870872855,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
92,0.5209190370514989,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
93,0.5319060776382685,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
94,0.5144739551469684,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
95,0.5105320271104574,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
96,0.5112103438004851,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
97,0.5143429134041071,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
98,0.5177610348910093,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
99,0.5098988655954599,137.671875,0.19140625,LIME2,50,100,10.0,0.5,resnet50,ImageNet,1
